Date,Open,High,Low,Close,Adj Close,Volume
2021-10-22,1.19,1.21,1.1,1.13,1.13,750200
2021-10-25,1.12,1.25,1.1,1.19,1.19,857500
2021-10-26,1.16,1.23,1.15,1.15,1.15,504500
2021-10-27,1.14,1.19,1.09,1.1,1.1,545900
2021-10-28,1.11,1.18,1.11,1.17,1.17,447100
2021-10-29,1.16,1.2,1.14,1.18,1.18,339000
2021-11-01,1.18,1.28,1.18,1.24,1.24,506600
2021-11-02,1.23,1.27,1.18,1.2,1.2,341600
2021-11-03,1.17,1.2,1.11,1.17,1.17,358400
2021-11-04,1.17,1.2,1.15,1.18,1.18,172400
2021-11-05,1.17,1.25,1.16,1.22,1.22,337900
2021-11-08,1.21,1.26,1.19,1.24,1.24,367000
2021-11-09,1.22,1.25,1.15,1.21,1.21,243300
2021-11-10,1.2,1.21,1.16,1.18,1.18,159300
2021-11-11,1.17,1.27,1.16,1.22,1.22,561000
2021-11-12,1.3,1.3,1.16,1.22,1.22,710700
2021-11-15,1.23,1.23,1.11,1.14,1.14,274800
2021-11-16,1.11,1.12,1.06,1.06,1.06,378200
2021-11-17,1.07,1.14,1.03,1.05,1.05,243600
2021-11-18,1.04,1.09,0.98,1.01,1.01,252600
2021-11-19,0.97,1.0,0.89,0.9,0.9,505900
2021-11-22,0.97,1.0,0.9,0.97,0.97,189200
2021-11-23,1.0,1.0,0.93,0.97,0.97,362900
2021-11-24,0.94,0.98,0.94,0.96,0.96,153000
2021-11-26,0.96,0.96,0.86,0.89,0.89,125300
2021-11-29,0.9,0.92,0.87,0.88,0.88,76800
2021-11-30,0.88,0.92,0.82,0.85,0.85,161300
2021-12-01,0.86,0.9,0.81,0.81,0.81,120100
2021-12-02,0.8,0.82,0.74,0.75,0.75,214900
2021-12-03,0.74,0.76,0.67,0.67,0.67,270100
2021-12-06,0.67,0.76,0.67,0.76,0.76,112700
2021-12-07,0.78,0.83,0.77,0.81,0.81,149000
2021-12-08,0.83,0.83,0.77,0.8,0.8,87800
2021-12-09,0.78,0.79,0.72,0.73,0.73,130200
2021-12-10,0.75,0.83,0.73,0.82,0.82,474200
2021-12-13,0.85,0.87,0.74,0.74,0.74,142700
2021-12-14,0.73,0.77,0.71,0.74,0.74,174400
2021-12-15,0.71,0.74,0.71,0.71,0.71,174100
2021-12-16,0.73,0.78,0.72,0.73,0.73,92100
2021-12-17,0.72,0.74,0.69,0.69,0.69,325900
2021-12-20,0.66,0.73,0.66,0.71,0.71,95400
2021-12-21,0.71,0.79,0.7,0.72,0.72,84800
2021-12-22,0.77,0.78,0.75,0.76,0.76,75200
2021-12-23,0.78,0.78,0.74,0.75,0.75,37100
2021-12-27,0.73,0.8,0.73,0.79,0.79,211400
2021-12-28,0.8,0.8,0.77,0.77,0.77,42900
2021-12-29,0.76,0.79,0.75,0.76,0.76,66900
2021-12-30,0.75,0.78,0.73,0.74,0.74,186800
2021-12-31,0.73,0.76,0.71,0.73,0.73,246400
2022-01-03,0.71,0.77,0.71,0.74,0.74,42700
2022-01-04,0.75,0.8,0.75,0.78,0.78,178900
2022-01-05,0.76,0.87,0.76,0.79,0.79,714000
2022-01-06,0.79,0.82,0.75,0.77,0.77,123900
2022-01-07,0.8,0.83,0.76,0.83,0.83,106900
2022-01-10,0.89,0.89,0.79,0.81,0.81,91600
2022-01-11,0.83,0.88,0.79,0.83,0.83,107200
2022-01-12,0.8,0.85,0.78,0.85,0.85,123600
2022-01-13,0.83,0.87,0.83,0.83,0.83,74200
2022-01-14,0.83,0.83,0.82,0.82,0.82,47000
2022-01-18,0.81,0.86,0.81,0.85,0.85,147400
2022-01-19,0.85,0.85,0.81,0.82,0.82,137500
2022-01-20,0.82,0.83,0.74,0.78,0.78,190000
2022-01-21,0.78,0.8,0.73,0.73,0.73,114700
2022-01-24,0.7,0.74,0.65,0.66,0.66,326800
2022-01-25,0.67,0.75,0.67,0.75,0.75,153600
2022-01-26,0.73,0.77,0.72,0.75,0.75,83300
2022-01-27,0.74,0.76,0.74,0.74,0.74,69500
2022-01-28,0.74,0.8,0.73,0.79,0.79,153000
2022-01-31,0.77,0.79,0.75,0.78,0.78,50200
2022-02-01,0.78,0.78,0.73,0.76,0.76,109700
2022-02-02,0.74,0.77,0.73,0.77,0.77,84200
2022-02-03,0.74,0.8,0.74,0.76,0.76,77800
2022-02-04,0.77,0.81,0.77,0.8,0.8,169800
2022-02-07,0.8,0.85,0.8,0.84,0.84,119300
2022-02-08,0.84,0.88,0.84,0.85,0.85,82700
2022-02-09,0.85,0.87,0.84,0.86,0.86,317300
2022-02-10,0.84,0.89,0.84,0.87,0.87,139700
2022-02-11,0.88,0.88,0.81,0.84,0.84,123000
2022-02-14,0.82,0.87,0.8,0.85,0.85,77500
2022-02-15,0.86,0.88,0.85,0.86,0.86,32100
2022-02-16,0.86,0.94,0.84,0.9,0.9,154100
2022-02-17,0.91,0.93,0.88,0.9,0.9,57400
2022-02-18,0.87,0.92,0.84,0.84,0.84,36300
2022-02-22,0.84,0.89,0.83,0.85,0.85,32800
2022-02-23,0.84,1.09,0.84,0.98,0.98,1399700
2022-02-24,1.02,1.18,0.91,1.03,1.03,1850400
2022-02-25,1.02,1.04,0.93,0.97,0.97,421700
2022-02-28,0.98,1.07,0.98,1.07,1.07,305200
2022-03-01,1.07,1.1,1.03,1.03,1.03,195000
2022-03-02,1.08,1.21,1.03,1.17,1.17,568100
2022-03-03,1.25,1.25,1.1,1.13,1.13,1150400
2022-03-04,1.11,1.27,1.05,1.21,1.21,926700
2022-03-07,1.35,1.49,1.25,1.38,1.38,4771100
2022-03-08,1.64,1.84,1.31,1.6,1.6,11122600
2022-03-09,1.54,1.55,1.1,1.3,1.3,2437700
2022-03-10,1.4,1.52,1.23,1.4,1.4,1790300
2022-03-11,1.54,1.56,1.14,1.15,1.15,2546800
2022-03-14,1.13,1.17,0.96,0.98,0.98,1576400
2022-03-15,0.92,0.96,0.9,0.93,0.93,978200
2022-03-16,0.93,0.96,0.88,0.9,0.9,510700
2022-03-17,0.93,1.1,0.93,1.06,1.06,876000
2022-03-18,1.07,1.08,1.0,1.04,1.04,541800
2022-03-21,1.06,1.15,1.05,1.08,1.08,619500
2022-03-22,1.09,1.14,1.06,1.1,1.1,594300
2022-03-23,1.13,1.22,1.06,1.22,1.22,863900
2022-03-24,1.14,1.2,1.09,1.11,1.11,631300
2022-03-25,1.05,1.15,1.05,1.1,1.1,422500
2022-03-28,1.08,1.1,1.02,1.09,1.09,405000
2022-03-29,1.04,1.09,1.02,1.06,1.06,252100
2022-03-30,1.06,1.1,1.03,1.07,1.07,546700
2022-03-31,1.04,1.08,1.03,1.06,1.06,160500
2022-04-01,1.06,1.1,1.03,1.06,1.06,376800
2022-04-04,1.04,1.05,1.0,1.03,1.03,387400
2022-04-05,1.05,1.07,1.01,1.03,1.03,232700
2022-04-06,1.03,1.03,0.97,0.98,0.98,209300
2022-04-07,0.99,1.02,0.98,0.98,0.98,119800
2022-04-08,0.98,1.0,0.96,0.99,0.99,185900
2022-04-11,1.0,1.0,0.94,0.95,0.95,95500
2022-04-12,0.97,0.98,0.94,0.96,0.96,209100
2022-04-13,0.98,0.98,0.96,0.97,0.97,133400
2022-04-14,0.97,1.09,0.97,1.04,1.04,572900
2022-04-18,1.09,1.1,1.03,1.06,1.06,374100
2022-04-19,1.04,1.07,1.01,1.01,1.01,128900
2022-04-20,1.01,1.11,1.01,1.08,1.08,388500
2022-04-21,1.12,1.13,1.01,1.04,1.04,383200
2022-04-22,1.05,1.06,1.01,1.01,1.01,80300
2022-04-25,1.01,1.02,0.95,0.96,0.96,99700
2022-04-26,0.97,1.02,0.96,0.98,0.98,123600
2022-04-27,1.01,1.03,0.98,1.0,1.0,123700
2022-04-28,0.99,1.03,0.95,0.95,0.95,186000
2022-04-29,0.96,0.99,0.96,0.99,0.99,70100
2022-05-02,0.95,1.02,0.95,1.0,1.0,103400
2022-05-03,1.02,1.06,1.0,1.03,1.03,170900
2022-05-04,1.06,1.1,1.03,1.09,1.09,372000
2022-05-05,1.08,1.13,1.02,1.06,1.06,206800
2022-05-06,1.06,1.07,1.05,1.07,1.07,154800
2022-05-09,1.08,1.1,0.99,1.01,1.01,328400
2022-05-10,1.1,1.1,1.01,1.01,1.01,104300
2022-05-11,1.05,1.06,1.0,1.01,1.01,202100
2022-05-12,0.99,1.0,0.95,0.96,0.96,241100
2022-05-13,1.0,1.05,0.85,0.95,0.95,549100
2022-05-16,0.99,1.05,0.95,1.04,1.04,465900
2022-05-17,1.01,1.07,1.01,1.04,1.04,160800
2022-05-18,1.02,1.04,0.95,0.95,0.95,153100
2022-05-19,0.98,1.01,0.98,0.98,0.98,71200
2022-05-20,0.98,1.0,0.98,0.98,0.98,72300
2022-05-23,0.98,1.02,0.98,1.01,1.01,115900
2022-05-24,0.99,1.01,0.99,0.99,0.99,53000
2022-05-25,1.0,1.0,0.99,1.0,1.0,96100
2022-05-26,1.0,1.05,1.0,1.02,1.02,133800
2022-05-27,1.04,1.05,1.01,1.05,1.05,150900
2022-05-31,1.05,1.12,1.03,1.05,1.05,544600
2022-06-01,1.05,1.1,1.03,1.08,1.08,218500
2022-06-02,1.09,1.2,1.08,1.16,1.16,550800
2022-06-03,1.18,1.31,1.14,1.31,1.31,722800
2022-06-06,1.31,1.31,1.15,1.22,1.22,354700
2022-06-07,1.21,1.32,1.19,1.3,1.3,382900
2022-06-08,1.34,1.34,1.2,1.24,1.24,589100
2022-06-09,1.27,1.29,1.17,1.27,1.27,226000
2022-06-10,1.26,1.29,1.23,1.25,1.25,144300
2022-06-13,1.19,1.19,1.07,1.08,1.08,419900
2022-06-14,1.1,1.15,1.07,1.08,1.08,169500
2022-06-15,1.08,1.1,1.04,1.07,1.07,151100
2022-06-16,1.03,1.03,0.95,1.0,1.0,194900
2022-06-17,1.0,1.02,0.92,0.98,0.98,160100
2022-06-21,0.99,1.0,0.99,1.0,1.0,82800
2022-06-22,0.98,0.99,0.95,0.96,0.96,200400
2022-06-23,0.96,1.0,0.95,0.96,0.96,86900
2022-06-24,0.96,0.98,0.95,0.97,0.97,144800
2022-06-27,0.97,1.04,0.97,1.03,1.03,85200
2022-06-28,1.04,1.05,1.0,1.0,1.0,43300
2022-06-29,1.01,1.06,1.0,1.02,1.02,341300
2022-06-30,1.03,1.03,0.95,0.99,0.99,141000
2022-07-01,1.0,1.0,0.95,0.96,0.96,54100
2022-07-05,0.96,0.97,0.88,0.92,0.92,176000
2022-07-06,0.92,0.92,0.86,0.86,0.86,44700
2022-07-07,0.87,0.92,0.86,0.9,0.9,42800
2022-07-08,0.92,0.92,0.86,0.89,0.89,65900
2022-07-11,0.88,0.91,0.88,0.88,0.88,37700
2022-07-12,0.88,0.9,0.81,0.84,0.84,89500
2022-07-13,0.87,0.87,0.85,0.86,0.86,9400
2022-07-14,0.87,0.89,0.85,0.89,0.89,17600
2022-07-15,0.89,0.9,0.86,0.86,0.86,37900
2022-07-18,0.9,0.92,0.88,0.88,0.88,53100
2022-07-19,0.9,0.9,0.88,0.89,0.89,41500
2022-07-20,0.88,0.92,0.88,0.9,0.9,27800
2022-07-21,0.9,0.91,0.84,0.87,0.87,69100
2022-07-22,0.85,0.92,0.85,0.86,0.86,75500
2022-07-25,0.88,0.91,0.87,0.89,0.89,16500
2022-07-26,0.91,0.91,0.86,0.86,0.86,40300
2022-07-27,0.85,0.86,0.82,0.84,0.84,137700
2022-07-28,0.88,0.88,0.81,0.85,0.85,45300
2022-07-29,0.85,0.9,0.85,0.88,0.88,89000
2022-08-01,0.88,0.91,0.88,0.89,0.89,65500
2022-08-02,0.88,0.94,0.88,0.94,0.94,51700
2022-08-03,0.92,0.94,0.9,0.93,0.93,55800
2022-08-04,0.9,0.93,0.9,0.93,0.93,26400
2022-08-05,0.9,0.93,0.9,0.93,0.93,57900
2022-08-08,0.92,0.95,0.9,0.91,0.91,24000
2022-08-09,0.91,0.95,0.9,0.93,0.93,67300
2022-08-10,0.94,0.96,0.93,0.94,0.94,46300
2022-08-11,0.96,1.03,0.93,1.03,1.03,173000
2022-08-12,1.09,1.1,0.9,0.94,0.94,210000
2022-08-15,0.91,0.95,0.9,0.9,0.9,109500
2022-08-16,0.91,0.94,0.88,0.89,0.89,73200
2022-08-17,0.92,0.92,0.88,0.89,0.89,23300
2022-08-18,0.88,0.95,0.88,0.9,0.9,226700
2022-08-19,0.9,0.92,0.85,0.85,0.85,114500
2022-08-22,0.85,0.92,0.85,0.89,0.89,60900
2022-08-23,0.91,0.94,0.89,0.92,0.92,142600
2022-08-24,0.92,0.93,0.87,0.9,0.9,62700
2022-08-25,0.93,0.93,0.89,0.9,0.9,23200
2022-08-26,0.92,0.93,0.88,0.9,0.9,91100
2022-08-29,0.88,0.93,0.88,0.91,0.91,27400
2022-08-30,0.91,0.94,0.88,0.9,0.9,133600
2022-08-31,0.9,0.93,0.9,0.91,0.91,32600
2022-09-01,0.89,0.9,0.86,0.88,0.88,92800
2022-09-02,0.9,0.9,0.9,0.9,0.9,30300
2022-09-06,0.91,0.91,0.88,0.88,0.88,31600
2022-09-07,0.87,0.89,0.83,0.85,0.85,56200
2022-09-08,0.84,0.85,0.81,0.83,0.83,88100
2022-09-09,0.87,0.88,0.82,0.82,0.82,62200
2022-09-12,0.8,0.84,0.8,0.82,0.82,124800
2022-09-13,0.82,0.85,0.82,0.83,0.83,24000
2022-09-14,0.86,0.86,0.79,0.81,0.81,148200
2022-09-15,0.81,0.82,0.74,0.76,0.76,165200
2022-09-16,0.74,0.76,0.72,0.75,0.75,76000
2022-09-19,0.72,0.74,0.71,0.74,0.74,110300
2022-09-20,0.71,0.75,0.71,0.75,0.75,29400
2022-09-21,0.76,0.76,0.7,0.74,0.74,41000
2022-09-22,0.71,0.73,0.7,0.72,0.72,30000
2022-09-23,0.7,0.7,0.62,0.64,0.64,115200
2022-09-26,0.64,0.68,0.63,0.64,0.64,77700
2022-09-27,0.65,0.67,0.64,0.65,0.65,33200
2022-09-28,0.66,0.68,0.64,0.67,0.67,29900
2022-09-29,0.7,0.7,0.66,0.69,0.69,31700
2022-09-30,0.67,0.7,0.67,0.67,0.67,24700
2022-10-03,0.67,0.7,0.65,0.7,0.7,16800
2022-10-04,0.7,0.75,0.67,0.72,0.72,52200
2022-10-05,0.71,0.8,0.71,0.79,0.79,115500
2022-10-06,0.77,0.8,0.76,0.79,0.79,68600
2022-10-07,0.76,0.81,0.74,0.75,0.75,113700
2022-10-10,0.74,0.78,0.66,0.72,0.72,86400
2022-10-11,0.68,0.74,0.68,0.72,0.72,9700
2022-10-12,0.72,0.74,0.68,0.68,0.68,17400
2022-10-13,0.66,0.7,0.65,0.7,0.7,97300
2022-10-14,0.7,0.7,0.67,0.67,0.67,49400
2022-10-17,0.7,0.7,0.66,0.69,0.69,51300
2022-10-18,0.68,0.7,0.67,0.67,0.67,30000
2022-10-19,0.68,0.69,0.66,0.68,0.68,18900
2022-10-20,0.66,0.7,0.66,0.68,0.68,60300
2022-10-21,0.68,0.76,0.67,0.72,0.72,41000
2022-10-24,0.7,0.74,0.67,0.71,0.71,49500
2022-10-25,0.7,0.74,0.68,0.69,0.69,34500
2022-10-26,0.69,0.74,0.69,0.71,0.71,50200
2022-10-27,0.71,0.76,0.71,0.72,0.72,62500
2022-10-28,0.74,0.76,0.69,0.74,0.74,51300
2022-10-31,0.75,0.77,0.71,0.72,0.72,32500
2022-11-01,0.78,0.78,0.72,0.77,0.77,27400
2022-11-02,0.78,0.78,0.74,0.78,0.78,20700
2022-11-03,0.74,0.78,0.74,0.78,0.78,17100
2022-11-04,0.79,0.8,0.75,0.8,0.8,49000
2022-11-07,0.8,0.82,0.76,0.78,0.78,74900
2022-11-08,0.8,0.81,0.78,0.78,0.78,26000
2022-11-09,0.79,0.79,0.75,0.76,0.76,25200
2022-11-10,0.76,0.78,0.75,0.78,0.78,61000
2022-11-11,0.82,0.88,0.79,0.88,0.88,220000
2022-11-14,0.87,0.88,0.83,0.84,0.84,34700
2022-11-15,0.86,0.87,0.83,0.84,0.84,22800
2022-11-16,0.84,0.87,0.84,0.87,0.87,61800
2022-11-17,0.86,0.87,0.85,0.87,0.87,42700
2022-11-18,0.86,0.88,0.85,0.87,0.87,39800
2022-11-21,0.85,0.85,0.79,0.79,0.79,42200
2022-11-22,0.82,0.83,0.75,0.81,0.81,81900
2022-11-23,0.82,0.83,0.8,0.8,0.8,12300
2022-11-25,0.8,0.82,0.78,0.8,0.8,12100
2022-11-28,0.79,0.81,0.76,0.81,0.81,52500
2022-11-29,0.83,0.83,0.8,0.81,0.81,20300
2022-11-30,0.81,0.83,0.81,0.82,0.82,35700
2022-12-01,0.85,0.85,0.83,0.83,0.83,41100
2022-12-02,0.85,0.85,0.82,0.83,0.83,100900
2022-12-05,0.85,0.85,0.82,0.82,0.82,27500
2022-12-06,0.83,0.83,0.8,0.8,0.8,47000
2022-12-07,0.82,0.82,0.72,0.78,0.78,76600
2022-12-08,0.8,0.81,0.8,0.8,0.8,71100
2022-12-09,0.8,0.82,0.8,0.8,0.8,38200
2022-12-12,0.78,0.83,0.78,0.8,0.8,35700
2022-12-13,0.8,0.87,0.8,0.87,0.87,64700
2022-12-14,0.86,0.88,0.84,0.84,0.84,12800
2022-12-15,0.84,0.85,0.78,0.81,0.81,21900
2022-12-16,0.82,0.85,0.8,0.8,0.8,43800
2022-12-19,0.8,0.87,0.8,0.8,0.8,62900
2022-12-20,0.82,0.82,0.8,0.81,0.81,33300
2022-12-21,0.84,0.88,0.84,0.84,0.84,99200
2022-12-22,0.83,0.87,0.82,0.86,0.86,33500
2022-12-23,0.86,0.86,0.82,0.85,0.85,13000
2022-12-27,0.84,0.87,0.84,0.87,0.87,43400
2022-12-28,0.86,0.86,0.83,0.86,0.86,29900
2022-12-29,0.86,0.87,0.83,0.87,0.87,17200
2022-12-30,0.87,0.93,0.85,0.92,0.92,121100
2023-01-03,0.95,0.95,0.91,0.93,0.93,152400
2023-01-04,0.94,0.94,0.9,0.93,0.93,58800
2023-01-05,0.95,1.01,0.94,0.99,0.99,219000
2023-01-06,1.01,1.13,1.0,1.1,1.1,322100
2023-01-09,1.07,1.08,1.03,1.06,1.06,177100
2023-01-10,1.06,1.06,1.02,1.03,1.03,67900
2023-01-11,1.05,1.06,1.03,1.03,1.03,68100
2023-01-12,1.03,1.1,1.0,1.1,1.1,206900
2023-01-13,1.1,1.1,1.01,1.05,1.05,98700
2023-01-17,1.08,1.08,0.98,1.04,1.04,134700
2023-01-18,1.03,1.05,1.01,1.03,1.03,31100
2023-01-19,1.02,1.07,1.01,1.07,1.07,79200
2023-01-20,1.05,1.1,1.05,1.08,1.08,104000
2023-01-23,1.07,1.1,1.06,1.08,1.08,108000
2023-01-24,1.06,1.09,1.06,1.08,1.08,37300
2023-01-25,1.05,1.13,1.04,1.08,1.08,118500
2023-01-26,1.08,1.11,1.08,1.09,1.09,31800
2023-01-27,1.11,1.11,1.07,1.08,1.08,63800
2023-01-30,1.07,1.08,1.01,1.03,1.03,79900
2023-01-31,1.03,1.11,1.01,1.08,1.08,93200
2023-02-01,1.1,1.1,1.0,1.04,1.04,115900
2023-02-02,1.06,1.06,1.0,1.01,1.01,95100
2023-02-03,1.03,1.04,1.0,1.0,1.0,37000
2023-02-06,1.0,1.03,0.98,0.99,0.99,57600
2023-02-07,1.02,1.03,0.92,0.96,0.96,133900
2023-02-08,1.0,1.02,0.95,0.98,0.98,47000
2023-02-09,0.98,1.0,0.92,0.94,0.94,83700
2023-02-10,0.95,0.97,0.93,0.94,0.94,34700
2023-02-13,0.94,0.96,0.94,0.96,0.96,45300
2023-02-14,0.96,0.98,0.94,0.94,0.94,35800
2023-02-15,0.96,0.99,0.93,0.99,0.99,66600
2023-02-16,0.97,0.99,0.97,0.98,0.98,41600
2023-02-17,0.97,0.99,0.94,0.98,0.98,160300
2023-02-21,1.0,1.0,0.95,0.96,0.96,121100
2023-02-22,0.98,0.99,0.96,0.97,0.97,45000
2023-02-23,0.98,1.02,0.98,0.98,0.98,130300
2023-02-24,0.99,1.03,0.99,1.0,1.0,58200
2023-02-27,1.0,1.07,0.98,1.05,1.05,97500
2023-02-28,1.06,1.15,1.05,1.14,1.14,272000
2023-03-01,1.15,1.17,1.11,1.15,1.15,82200
2023-03-02,1.15,1.18,1.14,1.14,1.14,44000
2023-03-03,1.13,1.13,1.01,1.07,1.07,111500
2023-03-06,1.05,1.12,1.03,1.11,1.11,68000
2023-03-07,1.09,1.17,1.09,1.17,1.17,94100
2023-03-08,1.18,1.18,1.13,1.15,1.15,107100
2023-03-09,1.13,1.16,1.11,1.12,1.12,119100
2023-03-10,1.15,1.15,0.99,1.02,1.02,259100
2023-03-13,0.99,1.0,0.94,0.95,0.95,105200
2023-03-14,0.98,1.0,0.9,0.9,0.9,125800
2023-03-15,0.86,0.9,0.84,0.87,0.87,112200
2023-03-16,0.86,0.96,0.86,0.9,0.9,67400
2023-03-17,0.87,0.93,0.87,0.87,0.87,31400
2023-03-20,0.87,0.94,0.87,0.9,0.9,25200
2023-03-21,0.89,0.9,0.85,0.89,0.89,32200
2023-03-22,0.89,0.92,0.88,0.91,0.91,14200
2023-03-23,0.89,0.93,0.85,0.86,0.86,74800
2023-03-24,0.85,0.88,0.81,0.86,0.86,75500
2023-03-27,0.89,0.9,0.84,0.89,0.89,22200
2023-03-28,0.87,0.96,0.87,0.91,0.91,76300
2023-03-29,0.92,0.95,0.9,0.91,0.91,24300
2023-03-30,0.89,0.9,0.87,0.88,0.88,71600
2023-03-31,0.9,0.93,0.89,0.89,0.89,12400
2023-04-03,0.91,1.03,0.91,1.0,1.0,297500
2023-04-04,1.03,1.03,0.98,1.01,1.01,72300
2023-04-05,1.01,1.01,0.95,1.0,1.0,78100
2023-04-06,0.97,1.01,0.96,0.97,0.97,33400
2023-04-10,0.97,1.02,0.94,0.95,0.95,46000
2023-04-11,0.94,1.0,0.93,0.98,0.98,15200
2023-04-12,0.98,1.0,0.94,0.94,0.94,13200
2023-04-13,0.94,1.01,0.94,0.99,0.99,83900
2023-04-14,0.99,1.01,0.95,1.0,1.0,40100
2023-04-17,1.01,1.02,0.96,1.0,1.0,57300
2023-04-18,1.01,1.03,1.0,1.02,1.02,9400
2023-04-19,1.0,1.02,0.99,1.0,1.0,45900
2023-04-20,1.01,1.02,0.98,0.99,0.99,12300
2023-04-21,1.01,1.02,0.97,0.99,0.99,12500
2023-04-24,0.98,1.02,0.98,1.01,1.01,24400
2023-04-25,0.99,1.02,0.98,1.0,1.0,14900
2023-04-26,0.99,1.02,0.98,1.0,1.0,23300
2023-04-27,1.01,1.01,1.0,1.01,1.01,23200
2023-04-28,0.96,1.02,0.96,1.0,1.0,30100
2023-05-01,0.95,1.01,0.95,0.98,0.98,70400
2023-05-02,0.99,0.99,0.91,0.95,0.95,89700
2023-05-03,0.98,0.98,0.92,0.94,0.94,21000
2023-05-04,0.95,0.98,0.95,0.95,0.95,23100
2023-05-05,0.95,0.98,0.95,0.95,0.95,10700
2023-05-08,0.97,0.98,0.95,0.96,0.96,21500
2023-05-09,0.96,0.98,0.95,0.97,0.97,7900
2023-05-10,0.94,0.98,0.94,0.96,0.96,33300
2023-05-11,1.0,1.0,0.98,0.98,0.98,150200
2023-05-12,0.98,0.98,0.96,0.98,0.98,26200
2023-05-15,0.98,0.98,0.97,0.98,0.98,121600
2023-05-16,0.96,0.99,0.96,0.98,0.98,23600
2023-05-17,0.97,0.99,0.95,0.99,0.99,14000
2023-05-18,0.99,0.99,0.96,0.98,0.98,34700
2023-05-19,0.97,1.0,0.97,0.98,0.98,17900
2023-05-22,1.04,1.05,1.01,1.04,1.04,152100
2023-05-23,1.06,1.11,1.01,1.11,1.11,114800
2023-05-24,1.12,1.18,1.11,1.18,1.18,111400
2023-05-25,1.18,1.2,1.11,1.11,1.11,130900
2023-05-26,1.17,1.18,1.12,1.15,1.15,53100
2023-05-30,1.17,1.17,1.06,1.1,1.1,65000
2023-05-31,1.1,1.12,1.02,1.02,1.02,53100
2023-06-01,1.02,1.07,1.02,1.05,1.05,36200
2023-06-02,1.07,1.14,1.05,1.1,1.1,65000
2023-06-05,1.06,1.14,1.06,1.14,1.14,72600
2023-06-06,1.14,1.14,1.09,1.14,1.14,56200
2023-06-07,1.12,1.21,1.1,1.18,1.18,216000
2023-06-08,1.21,1.22,1.17,1.2,1.2,98600
2023-06-09,1.21,1.22,1.17,1.17,1.17,41400
2023-06-12,1.17,1.2,1.13,1.15,1.15,45300
2023-06-13,1.15,1.18,1.1,1.11,1.11,100800
2023-06-14,1.15,1.17,1.12,1.16,1.16,55900
2023-06-15,1.14,1.24,1.14,1.21,1.21,162800
2023-06-16,1.22,1.22,1.16,1.18,1.18,58100
2023-06-20,1.21,1.22,1.15,1.18,1.18,78200
2023-06-21,1.15,1.21,1.15,1.17,1.17,27300
2023-06-22,1.19,1.19,1.14,1.16,1.16,56500
2023-06-23,1.16,1.16,1.12,1.12,1.12,123300
2023-06-26,1.17,1.29,1.16,1.27,1.27,242600
2023-06-27,1.22,1.27,1.2,1.21,1.21,79800
2023-06-28,1.21,1.22,1.2,1.2,1.2,45300
2023-06-29,1.19,1.24,1.19,1.21,1.21,16200
2023-06-30,1.21,1.24,1.21,1.23,1.23,18600
2023-07-03,1.21,1.24,1.21,1.21,1.21,89000
2023-07-05,1.23,1.24,1.21,1.21,1.21,30800
2023-07-06,1.21,1.24,1.21,1.21,1.21,15500
2023-07-07,1.21,1.3,1.21,1.28,1.28,227700
2023-07-10,1.31,1.45,1.29,1.38,1.38,526100
2023-07-11,1.43,1.43,1.36,1.38,1.38,133800
2023-07-12,1.36,1.42,1.29,1.35,1.35,162700
2023-07-13,1.35,1.4,1.33,1.38,1.38,134300
2023-07-14,1.39,1.4,1.3,1.3,1.3,70000
2023-07-17,1.39,1.4,1.35,1.37,1.37,176900
2023-07-18,1.35,1.43,1.35,1.43,1.43,97100
2023-07-19,1.43,1.49,1.41,1.45,1.45,180700
2023-07-20,1.48,1.57,1.47,1.53,1.53,313200
2023-07-21,1.58,1.92,1.56,1.8,1.8,1313400
2023-07-24,1.91,2.21,1.15,1.36,1.36,3076500
2023-07-25,1.4,1.48,1.25,1.31,1.31,581200
2023-07-26,1.27,1.37,1.24,1.3,1.3,253100
2023-07-27,1.33,1.37,1.3,1.33,1.33,162400
2023-07-28,1.33,1.44,1.3,1.33,1.33,367300
2023-07-31,1.43,1.44,1.34,1.4,1.4,281000
2023-08-01,1.39,1.39,1.31,1.38,1.38,142600
2023-08-02,1.35,1.38,1.3,1.3,1.3,131600
2023-08-03,1.3,1.34,1.27,1.29,1.29,134900
2023-08-04,1.26,1.31,1.24,1.25,1.25,112800
2023-08-07,1.24,1.39,1.24,1.35,1.35,434300
2023-08-08,1.36,1.37,1.3,1.34,1.34,101900
2023-08-09,1.35,1.47,1.25,1.27,1.27,315000
2023-08-10,1.27,1.38,1.27,1.35,1.35,107200
2023-08-11,1.34,1.35,1.29,1.33,1.33,100500
2023-08-14,1.14,1.16,1.06,1.1,1.1,484000
2023-08-15,1.12,1.12,0.97,0.97,0.97,415800
2023-08-16,0.95,0.97,0.8,0.83,0.83,439300
2023-08-17,0.85,0.9,0.84,0.88,0.88,130900
2023-08-18,0.93,1.03,0.92,1.01,1.01,230400
2023-08-21,1.02,1.04,0.97,1.02,1.02,79200
2023-08-22,1.02,1.02,0.97,1.0,1.0,42800
2023-08-23,1.0,1.01,0.9,0.9,0.9,113700
2023-08-24,0.94,0.95,0.81,0.86,0.86,154600
2023-08-25,0.85,0.87,0.78,0.8,0.8,216700
2023-08-28,0.8,0.87,0.8,0.83,0.83,108800
2023-08-29,0.84,0.93,0.82,0.91,0.91,56400
